iter	Passed	Remaining
6288	49980	108964
6289	49987	108955
6290	49994	108944
6291	50000	108933
6292	50007	108924
6293	50015	108914
6294	50022	108905
6295	50029	108895
6296	50037	108886
6297	50045	108879
6298	50056	108877
6299	50064	108871
6300	50073	108864
6301	50080	108854
6302	50088	108846
6303	50094	108835
6304	50102	108827
6305	50109	108817
6306	50117	108808
6307	50124	108798
6308	50131	108788
6309	50138	108779
6310	50145	108768
6311	50152	108759
6312	50159	108748
6313	50167	108740
6314	50173	108729
6315	50181	108721
6316	50187	108710
6317	50194	108698
6318	50201	108689
6319	50208	108678
6320	50215	108669
6321	50222	108659
6322	50230	108650
6323	50239	108644
6324	50247	108637
6325	50255	108629
6326	50262	108619
6327	50269	108609
6328	50275	108598
6329	50282	108588
6330	50289	108577
6331	50296	108567
6332	50303	108557
6333	50310	108547
6334	50316	108536
6335	50323	108526
6336	50332	108520
6337	50340	108512
6338	50347	108502
6339	50354	108492
6340	50361	108482
6341	50368	108472
6342	50375	108462
6343	50382	108451
6344	50390	108445
6345	50399	108439
6346	50406	108428
6347	50416	108425
6348	50423	108416
6349	50431	108408
6350	50438	108398
6351	50446	108389
6352	50454	108383
6353	50463	108377
6354	50471	108369
6355	50479	108360
6356	50486	108350
6357	50493	108340
6358	50500	108331
6359	50507	108320
6360	50515	108312
6361	50522	108302
6362	50529	108293
6363	50536	108284
6364	50543	108274
6365	50551	108265
6366	50558	108255
6367	50566	108247
6368	50573	108237
6369	50580	108229
6370	50587	108218
6371	50595	108209
6372	50602	108199
6373	50609	108190
6374	50616	108180
6375	50626	108177
6376	50635	108171
6377	50645	108168
6378	50654	108160
6379	50663	108156
6380	50672	108150
6381	50680	108143
6382	50687	108132
6383	50694	108123
6384	50702	108116
6385	50710	108107
6386	50717	108097
6387	50724	108088
6388	50731	108078
6389	50738	108068
6390	50746	108058
6391	50752	108048
6392	50760	108039
6393	50767	108029
6394	50774	108020
6395	50781	108010
6396	50788	108000
6397	50795	107989
6398	50802	107979
6399	50810	107972
6400	50817	107963
6401	50824	107953
6402	50831	107942
6403	50838	107933
6404	50845	107922
6405	50853	107915
6406	50864	107912
6407	50871	107904
6408	50879	107895
6409	50887	107887
6410	50893	107876
6411	50901	107867
6412	50909	107860
6413	50916	107851
6414	50924	107841
6415	50930	107830
6416	50937	107821
6417	50944	107811
6418	50953	107804
6419	50963	107802
6420	50984	107820
6421	50992	107813
6422	51029	107866
6423	51041	107867
6424	51078	107921
6425	51087	107915
6426	51107	107932
6427	51117	107928
6428	51124	107918
6429	51131	107907
6430	51137	107897
6431	51148	107895
6432	51165	107905
6433	51173	107898
6434	51180	107888
6435	51187	107878
6436	51195	107870
6437	51211	107878
6438	51218	107869
6439	51225	107860
6440	51232	107849
6441	51239	107840
6442	51246	107830
6443	51254	107822
6444	51262	107813
6445	51269	107803
6446	51275	107793
6447	51282	107783
6448	51291	107775
6449	51299	107767
6450	51306	107759
6451	51317	107756
6452	51325	107749
6453	51341	107757
6454	51355	107762
6455	51363	107754
6456	51371	107746
6457	51379	107739
6458	51386	107729
6459	51398	107729
6460	51419	107749
6461	51436	107760
6462	51448	107760
6463	51460	107760
6464	51469	107755
6465	51479	107751
6466	51490	107750
6467	51504	107755
6468	51514	107751
6469	51523	107746
6470	51533	107742
6471	51542	107736
6472	51552	107732
6473	51560	107725
6474	51568	107716
6475	51577	107709
6476	51585	107701
6477	51593	107694
6478	51600	107685
6479	51608	107677
6480	51617	107670
6481	51625	107663
6482	51635	107658
6483	51643	107652
6484	51651	107644
6485	51660	107637
6486	51669	107632
6487	51678	107626
6488	51690	107626
6489	51701	107624
6490	51710	107619
6491	51718	107612
6492	51727	107605
6493	51735	107597
6494	51743	107589
6495	51752	107583
6496	51760	107575
6497	51768	107567
6498	51776	107560
6499	51784	107552
6500	51793	107545
6501	51801	107537
6502	51809	107530
6503	51817	107523
6504	51825	107515
6505	51833	107508
6506	51842	107500
6507	51850	107492
6508	51858	107484
6509	51866	107477
6510	51874	107469
6511	51883	107463
6512	51891	107456
6513	51899	107448
6514	51908	107443
6515	51918	107439
6516	51927	107432
6517	51936	107426
6518	51944	107419
6519	51953	107412
6520	51961	107405
6521	51971	107402
6522	51979	107394
6523	51988	107387
6524	51997	107380
6525	52005	107373
6526	52014	107368
6527	52023	107361
6528	52031	107355
6529	52040	107348
6530	52048	107340
6531	52056	107333
6532	52065	107326
6533	52073	107319
6534	52084	107317
6535	52093	107311
6536	52106	107312
6537	52116	107310
6538	52125	107304
6539	52135	107299
6540	52145	107296
6541	52154	107291
6542	52165	107288
6543	52178	107291
6544	52190	107291
6545	52199	107284
6546	52207	107277
6547	52215	107270
6548	52223	107262
6549	52232	107255
6550	52240	107247
6551	52248	107239
6552	52256	107232
6553	52265	107225
6554	52273	107218
6555	52283	107214
6556	52293	107210
6557	52303	107206
6558	52311	107200
6559	52321	107195
6560	52330	107189
6561	52340	107185
6562	52349	107179
6563	52356	107169
6564	52363	107159
6565	52390	107191
6566	52405	107196
6567	52415	107192
6568	52424	107187
6569	52438	107191
6570	52452	107195
6571	52468	107203
6572	52483	107210
6573	52514	107249
6574	52531	107259
6575	52543	107259
6576	52553	107255
6577	52562	107250
6578	52571	107244
6579	52581	107240
6580	52590	107234
6581	52599	107228
6582	52608	107222
6583	52617	107216
6584	52626	107210
6585	52635	107206
6586	52645	107200
6587	52654	107194
6588	52663	107189
6589	52674	107188
6590	52683	107181
6591	52691	107173
6592	52701	107168
6593	52711	107166
6594	52723	107165
6595	52733	107161
6596	52743	107158
6597	52753	107153
6598	52763	107149
6599	52772	107143
6600	52781	107138
6601	52790	107132
6602	52799	107126
6603	52808	107120
6604	52817	107114
6605	52826	107109
6606	52835	107103
6607	52845	107098
6608	52855	107093
6609	52864	107088
6610	52875	107087
6611	52884	107080
6612	52892	107072
6613	52900	107063
6614	52907	107055
6615	52915	107046
6616	52923	107039
6617	52931	107031
6618	52941	107026
6619	52950	107021
6620	52959	107014
6621	52967	107006
6622	52975	106999
6623	52985	106995
6624	52993	106987
6625	53001	106979
6626	53009	106971
6627	53017	106963
6628	53025	106955
6629	53033	106947
6630	53041	106939
6631	53050	106932
6632	53058	106924
6633	53065	106915
6634	53073	106907
6635	53082	106901
6636	53090	106892
6637	53097	106883
6638	53105	106874
6639	53113	106867
6640	53121	106858
6641	53128	106849
6642	53136	106840
6643	53143	106830
6644	53151	106822
6645	53162	106821
6646	53174	106821
6647	53182	106812
6648	53190	106804
6649	53197	106795
6650	53205	106786
6651	53213	106778
6652	53221	106770
6653	53229	106762
6654	53237	106754
6655	53245	106746
6656	53253	106738
6657	53261	106730
6658	53269	106722
6659	53281	106722
6660	53297	106731
6661	53314	106740
6662	53322	106732
6663	53332	106729
6664	53342	106725
6665	53352	106721
6666	53363	106718
6667	53372	106712
6668	53381	106707
6669	53389	106698
6670	53398	106693
6671	53406	106684
6672	53415	106678
6673	53422	106669
6674	53431	106662
6675	53438	106653
6676	53447	106646
6677	53455	106638
6678	53463	106631
6679	53472	106625
6680	53482	106620
6681	53490	106612
6682	53498	106604
6683	53506	106596
6684	53515	106591
6685	53524	106585
6686	53532	106577
6687	53540	106569
6688	53548	106560
6689	53556	106552
6690	53565	106547
6691	53574	106540
6692	53582	106531
6693	53590	106523
6694	53597	106515
6695	53606	106508
6696	53614	106499
6697	53622	106492
6698	53630	106483
6699	53638	106475
6700	53646	106467
6701	53655	106463
6702	53663	106454
6703	53672	106448
6704	53680	106440
6705	53688	106433
6706	53696	106424
6707	53705	106419
6708	53713	106410
6709	53723	106405
6710	53732	106400
6711	53742	106395
6712	53751	106389
6713	53759	106381
6714	53768	106375
6715	53776	106368
6716	53784	106358
6717	53791	106350
6718	53799	106342
6719	53807	106334
6720	53816	106327
6721	53825	106321
6722	53833	106314
6723	53843	106310
6724	53853	106305
6725	53863	106300
6726	53872	106295
6727	53881	106289
6728	53890	106283
6729	53898	106275
6730	53906	106267
6731	53915	106260
6732	53923	106253
6733	53932	106246
6734	53941	106240
6735	53949	106232
6736	53958	106226
6737	53968	106223
6738	53979	106220
6739	53987	106213
6740	53997	106207
6741	54006	106202
6742	54014	106194
6743	54023	106188
6744	54031	106180
6745	54041	106175
6746	54050	106170
6747	54061	106167
6748	54070	106162
6749	54079	106155
6750	54089	106151
6751	54097	106144
6752	54106	106138
6753	54114	106130
6754	54123	106123
6755	54131	106116
6756	54140	106109
6757	54150	106105
6758	54159	106100
6759	54168	106093
6760	54177	106086
6761	54185	106079
6762	54196	106077
6763	54208	106077
6764	54216	106069
6765	54224	106060
6766	54232	106052
6767	54240	106044
6768	54247	106035
6769	54256	106029
6770	54266	106024
6771	54275	106018
6772	54285	106014
6773	54295	106009
6774	54306	106007
6775	54318	106008
6776	54332	106010
6777	54342	106006
6778	54350	105999
6779	54359	105993
6780	54368	105986
6781	54377	105980
6782	54385	105973
6783	54395	105967
6784	54402	105959
6785	54411	105953
6786	54419	105945
6787	54428	105938
6788	54436	105930
6789	54445	105924
6790	54454	105917
6791	54464	105914
6792	54474	105910
6793	54482	105902
6794	54492	105897
6795	54500	105889
6796	54509	105883
6797	54517	105875
6798	54526	105869
6799	54534	105861
6800	54543	105854
6801	54552	105847
6802	54562	105844
6803	54573	105841
6804	54582	105836
6805	54592	105832
6806	54600	105824
6807	54609	105817
6808	54617	105809
6809	54625	105802
6810	54635	105798
6811	54644	105791
6812	54653	105784
6813	54661	105777
6814	54670	105771
6815	54678	105763
6816	54686	105754
6817	54694	105746
6818	54701	105736
6819	54709	105728
6820	54716	105719
6821	54726	105714
6822	54735	105709
6823	54747	105707
6824	54758	105705
6825	54769	105703
6826	54781	105702
6827	54792	105700
6828	54802	105696
6829	54811	105691
6830	54820	105683
6831	54829	105677
6832	54838	105671
6833	54846	105664
6834	54854	105656
6835	54863	105649
6836	54871	105641
6837	54879	105634
6838	54888	105627
6839	54896	105620
6840	54905	105612
6841	54914	105607
6842	54922	105599
6843	54931	105592
6844	54940	105587
6845	54948	105579
6846	54959	105575
6847	54967	105567
6848	54975	105561
6849	54985	105556
6850	54994	105550
6851	55003	105543
6852	55011	105536
6853	55020	105529
6854	55029	105523
6855	55038	105516
6856	55047	105510
6857	55058	105508
6858	55067	105503
6859	55076	105496
6860	55085	105490
6861	55094	105483
6862	55102	105476
6863	55111	105470
6864	55119	105461
6865	55127	105453
6866	55134	105444
6867	55143	105436
6868	55152	105431
6869	55163	105428
6870	55172	105423
6871	55183	105420
6872	55194	105418
6873	55205	105415
6874	55215	105412
6875	55226	105409
6876	55236	105404
6877	55246	105399
6878	55254	105392
6879	55264	105387
6880	55272	105379
6881	55282	105375
6882	55290	105368
6883	55299	105362
6884	55308	105354
6885	55317	105349
6886	55326	105342
6887	55335	105335
6888	55344	105329
6889	55352	105322
6890	55361	105316
6891	55371	105311
6892	55382	105309
6893	55392	105305
6894	55402	105300
6895	55412	105296
6896	55421	105289
6897	55430	105283
6898	55439	105277
6899	55449	105273
6900	55460	105270
6901	55468	105263
6902	55478	105258
6903	55486	105251
6904	55495	105245
6905	55503	105237
6906	55512	105230
6907	55521	105223
6908	55530	105218
6909	55540	105214
6910	55549	105206
6911	55558	105201
6912	55567	105194
6913	55575	105187
6914	55583	105179
6915	55592	105171
6916	55601	105166
6917	55612	105163
6918	55625	105164
6919	55636	105162
6920	55646	105158
6921	55656	105153
6922	55667	105151
6923	55676	105145
6924	55685	105139
6925	55694	105133
6926	55703	105127
6927	55712	105120
6928	55721	105114
6929	55731	105109
6930	55739	105101
6931	55750	105100
6932	55761	105096
6933	55772	105094
6934	55784	105092
6935	55794	105089
6936	55804	105084
6937	55815	105082
6938	55825	105077
6939	55834	105071
6940	55842	105064
6941	55852	105059
6942	55861	105053
6943	55870	105046
6944	55879	105041
6945	55888	105033
6946	55897	105028
6947	55906	105021
6948	55915	105015
6949	55924	105009
6950	55934	105004
6951	55945	105001
6952	55953	104994
6953	55963	104990
6954	55974	104987
6955	55984	104983
6956	55994	104978
6957	56002	104971
6958	56013	104968
6959	56024	104964
6960	56033	104958
6961	56042	104952
6962	56050	104944
6963	56060	104939
6964	56069	104933
6965	56078	104928
6966	56087	104921
6967	56096	104915
6968	56105	104908
6969	56115	104903
6970	56126	104902
6971	56136	104898
6972	56145	104890
6973	56153	104882
6974	56170	104892
6975	56181	104889
6976	56190	104882
6977	56198	104875
6978	56207	104869
6979	56220	104868
6980	56231	104867
6981	56241	104862
6982	56250	104857
6983	56264	104859
6984	56275	104857
6985	56284	104851
6986	56293	104843
6987	56302	104838
6988	56313	104835
6989	56325	104834
6990	56336	104831
6991	56344	104824
6992	56353	104817
6993	56366	104819
6994	56377	104816
6995	56387	104811
6996	56397	104807
6997	56407	104802
6998	56419	104801
6999	56429	104798
7000	56444	104803
7001	56465	104818
7002	56475	104814
7003	56485	104808
7004	56494	104802
7005	56503	104797
7006	56517	104799
7007	56527	104794
7008	56536	104789
7009	56546	104784
7010	56557	104782
7011	56569	104781
7012	56578	104775
7013	56588	104770
7014	56597	104764
7015	56611	104767
7016	56622	104764
7017	56632	104759
7018	56646	104762
7019	56662	104768
7020	56673	104765
7021	56682	104760
7022	56691	104754
7023	56702	104750
7024	56715	104751
7025	56723	104744
7026	56732	104737
7027	56741	104730
7028	56752	104729
7029	56765	104728
7030	56773	104722
7031	56782	104714
7032	56791	104708
7033	56800	104703
7034	56814	104704
7035	56824	104700
7036	56833	104694
7037	56843	104690
7038	56862	104700
7039	56870	104694
7040	56879	104686
7041	56888	104680
7042	56897	104674
7043	56909	104672
7044	56918	104666
7045	56931	104667
7046	56942	104665
7047	56955	104666
7048	56965	104661
7049	56974	104655
7050	56982	104647
7051	56991	104640
7052	57002	104637
7053	57013	104634
7054	57021	104627
7055	57030	104619
7056	57038	104612
7057	57048	104608
7058	57062	104609
7059	57074	104609
7060	57082	104601
7061	57091	104595
7062	57103	104594
7063	57115	104592
7064	57124	104586
7065	57132	104578
7066	57141	104572
7067	57153	104570
7068	57162	104565
7069	57171	104558
7070	57180	104551
7071	57188	104544
7072	57199	104541
7073	57209	104537
7074	57218	104529
7075	57226	104522
7076	57235	104514
7077	57254	104526
7078	57271	104535
7079	57286	104539
7080	57303	104548
7081	57318	104551
7082	57329	104549
7083	57342	104550
7084	57358	104557
7085	57370	104555
7086	57378	104547
7087	57387	104540
7088	57397	104536
7089	57406	104530
7090	57415	104523
7091	57425	104518
7092	57434	104511
7093	57445	104510
7094	57455	104505
7095	57467	104503
7096	57477	104499
7097	57487	104495
7098	57498	104492
7099	57507	104485
7100	57516	104478
7101	57525	104472
7102	57538	104474
7103	57552	104475
7104	57562	104471
7105	57572	104467
7106	57597	104489
7107	57614	104497
7108	57663	104562
7109	57709	104624
7110	57739	104654
7111	57752	104656
7112	57764	104654
7113	57775	104651
7114	57791	104658
7115	57811	104672
7116	57838	104698
7117	57856	104707
7118	57874	104716
7119	57900	104741
7120	57933	104777
7121	57949	104785
7122	57980	104817
7123	58007	104844
7124	58041	104882
7125	58061	104895
7126	58092	104928
7127	58108	104934
7128	58157	105000
7129	58189	105034
7130	58202	105035
7131	58216	105038
7132	58239	105055
7133	58253	105058
7134	58269	105064
7135	58287	105074
7136	58300	105075
7137	58315	105078
7138	58333	105088
7139	58353	105101
7140	58381	105128
7141	58396	105132
7142	58410	105135
7143	58426	105140
7144	58439	105141
7145	58450	105138
7146	58461	105136
7147	58476	105140
7148	58486	105135
7149	58497	105132
7150	58507	105126
7151	58521	105128
7152	58533	105128
7153	58543	105123
7154	58553	105118
7155	58566	105118
7156	58579	105119
7157	58589	105114
7158	58600	105110
7159	58611	105107
7160	58624	105108
7161	58634	105103
7162	58644	105098
7163	58655	105094
7164	58666	105092
7165	58678	105089
7166	58688	105085
7167	58698	105080
7168	58708	105075
7169	58720	105074
7170	58734	105075
7171	58748	105078
7172	58758	105073
7173	58770	105072
7174	58781	105069
7175	58791	105064
7176	58802	105060
7177	58813	105057
7178	58825	105056
7179	58835	105051
7180	58846	105049
7181	58857	105044
7182	58869	105043
7183	58879	105039
7184	58891	105037
7185	58908	105045
7186	58920	105044
7187	58931	105041
7188	58949	105050
7189	58964	105053
7190	58976	105052
7191	58985	105045
7192	58994	105038
7193	59003	105031
7194	59013	105026
7195	59023	105021
7196	59031	105013
7197	59040	105006
7198	59048	104998
7199	59057	104991
7200	59067	104986
7201	59077	104980
7202	59085	104972
7203	59094	104965
7204	59102	104957
7205	59112	104952
7206	59123	104948
7207	59131	104940
7208	59140	104933
7209	59152	104931
7210	59165	104932
7211	59174	104925
7212	59183	104918
7213	59191	104910
7214	59200	104903
7215	59210	104898
7216	59220	104893
7217	59229	104886
7218	59237	104878
7219	59246	104870
7220	59255	104865
7221	59266	104860
7222	59275	104854
7223	59283	104846
7224	59292	104838
7225	59300	104831
7226	59311	104826
7227	59320	104820
7228	59330	104815
7229	59338	104807
7230	59352	104808
7231	59374	104824
7232	59387	104824
7233	59419	104859
